Frequency (MHz),Intensity,Center Freq,Cavity Position,,,,,,,,,,
11848.65,9.23E-05,,,,,,,,,,,,
11848.7,6.51E-05,,,,,,,,,,,,
11848.75,3.88E-05,,,,,,,,,,,,
11848.75,6.88E-05,,,,,,,,,,,,
11848.8,7.48E-05,,,,,,,,,,,,
11848.85,0.000104598,,,,,,,,,,,,
11848.9,0.000107306,,,,,,,,,,,,
11848.95,9.46E-05,,,,,,,,,,,,
11849,8.21E-05,,,,,,,,,,,,
11849.05,4.06E-05,,,,,,,,,,,,
11849.1,3.42E-06,,,,,,,,,,,,
11849.15,5.63E-05,,,,,,,,,,,,
11849.2,9.90E-05,,,,,,,,,,,,
11849.25,6.10E-05,,,,,,,,,,,,
11849.25,0.000144866,,,,,,,,,,,,
11849.3,0.000117964,,,,,,,,,,,,
11849.35,4.66E-05,,,,,,,,,,,,
11849.4,1.35E-05,,,,,,,,,,,,
11849.45,2.90E-05,,,,,,,,,,,,
11849.5,5.36E-05,,,,,,,,,,,,
11849.55,6.99E-05,,,,,,,,,,,,
11849.6,5.87E-05,,,,,,,,,,,,
11849.65,3.36E-05,,,,,,,,,,,,
11849.7,2.06E-05,,,,,,,,,,,,
11849.75,6.73E-05,,,,,,,,,,,,
11849.75,4.81E-05,,,,,,,,,,,,
11849.8,3.52E-05,,,,,,,,,,,,
11849.85,4.18E-05,,,,,,,,,,,,
11849.9,8.10E-05,,,,,,,,,,,,
11849.95,0.000112214,,,,,,,,,,,,
11850,8.42E-05,,,,,,,,,,,,
11850.05,2.61E-05,,,,,,,,,,,,
11850.1,3.74E-05,,,,,,,,,,,,
11850.15,4.91E-05,,,,,,,,,,,,
11850.2,3.09E-05,,,,,,,,,,,,
11850.25,2.94E-05,,,,,,,,,,,,
11850.25,3.27E-05,,,,,,,,,,,,
11850.3,2.42E-05,,,,,,,,,,,,
11850.35,1.69E-05,,,,,,,,,,,,
11850.4,4.96E-05,,,,,,,,,,,,
11850.45,7.32E-05,,,,,,,,,,,,
11850.5,6.69E-05,,,,,,,,,,,,
11850.55,4.66E-05,,,,,,,,,,,,
11850.6,4.90E-05,,,,,,,,,,,,
11850.65,5.86E-05,,,,,,,,,,,,
11850.7,3.32E-05,,,,,,,,,,,,
11850.75,3.95E-05,,,,,,,,,,,,
11850.75,3.47E-05,,,,,,,,,,,,
11850.8,4.00E-05,,,,,,,,,,,,
11850.85,9.31E-06,,,,,,,,,,,,
11850.9,5.30E-05,,,,,,,,,,,,
11850.95,6.88E-05,,,,,,,,,,,,
11851,6.03E-05,,,,,,,,,,,,
11851.05,6.46E-05,,,,,,,,,,,,
11851.1,6.59E-05,,,,,,,,,,,,
11851.15,7.58E-05,,,,,,,,,,,,
11851.2,8.40E-05,,,,,,,,,,,,
11851.25,6.31E-05,,,,,,,,,,,,
11851.25,6.92E-05,,,,,,,,,,,,
11851.3,5.37E-05,,,,,,,,,,,,
11851.35,4.12E-05,,,,,,,,,,,,
11851.4,2.96E-05,,,,,,,,,,,,
11851.45,3.85E-05,,,,,,,,,,,,
11851.5,3.14E-05,,,,,,,,,,,,
11851.55,5.36E-05,,,,,,,,,,,,
11851.6,8.12E-05,,,,,,,,,,,,
11851.65,6.99E-05,,,,,,,,,,,,
11851.7,3.72E-05,,,,,,,,,,,,
11851.75,4.09E-06,,,,,,,,,,,,
11851.75,4.85E-05,,,,,,,,,,,,
11851.8,6.97E-05,,,,,,,,,,,,
11851.85,6.76E-05,,,,,,,,,,,,
11851.9,5.61E-05,,,,,,,,,,,,
11851.95,4.99E-05,,,,,,,,,,,,
11852,3.98E-05,,,,,,,,,,,,
11852.05,3.41E-05,,,,,,,,,,,,
11852.1,9.92E-06,,,,,,,,,,,,
11852.15,5.89E-05,,,,,,,,,,,,
11852.2,0.000112147,,,,,,,,,,,,
11852.25,0.000105171,,,,,,,,,,,,
11852.25,5.83E-05,,,,,,,,,,,,
11852.3,4.70E-05,,,,,,,,,,,,
11852.35,5.39E-05,,,,,,,,,,,,
11852.4,5.13E-05,,,,,,,,,,,,
11852.45,3.70E-05,,,,,,,,,,,,
11852.5,1.85E-05,,,,,,,,,,,,
11852.55,6.82E-06,,,,,,,,,,,,
11852.6,3.26E-05,,,,,,,,,,,,
11852.65,6.73E-05,,,,,,,,,,,,
11852.7,5.51E-05,,,,,,,,,,,,
11852.75,2.05E-05,,,,,,,,,,,,
11852.75,6.62E-05,,,,,,,,,,,,
11852.8,6.26E-05,,,,,,,,,,,,
11852.85,3.88E-05,,,,,,,,,,,,
11852.9,7.95E-05,,,,,,,,,,,,
11852.95,0.000100974,,,,,,,,,,,,
11853,7.07E-05,,,,,,,,,,,,
11853.05,5.91E-05,,,,,,,,,,,,
11853.1,4.86E-05,,,,,,,,,,,,
11853.15,6.71E-05,,,,,,,,,,,,
11853.2,8.42E-05,,,,,,,,,,,,
11853.25,7.01E-05,,,,,,,,,,,,
11853.25,2.69E-05,,,,,,,,,,,,
11853.3,1.57E-05,,,,,,,,,,,,
11853.35,3.25E-05,,,,,,,,,,,,
11853.4,7.81E-05,,,,,,,,,,,,
11853.45,9.06E-05,,,,,,,,,,,,
11853.5,1.08E-05,,,,,,,,,,,,
11853.55,9.97E-05,,,,,,,,,,,,
11853.6,0.000125091,,,,,,,,,,,,
11853.65,8.13E-05,,,,,,,,,,,,
11853.7,4.08E-05,,,,,,,,,,,,
11853.75,5.70E-05,,,,,,,,,,,,
11853.75,2.30E-05,,,,,,,,,,,,
11853.8,4.80E-05,,,,,,,,,,,,
11853.85,8.90E-05,,,,,,,,,,,,
11853.9,9.73E-05,,,,,,,,,,,,
11853.95,8.93E-05,,,,,,,,,,,,
11854,8.87E-05,,,,,,,,,,,,
11854.05,8.64E-05,,,,,,,,,,,,
11854.1,5.37E-05,,,,,,,,,,,,
11854.15,2.30E-05,,,,,,,,,,,,
11854.2,3.15E-05,,,,,,,,,,,,
11854.25,5.04E-05,,,,,,,,,,,,
11854.25,9.07E-05,,,,,,,,,,,,
11854.3,7.86E-05,,,,,,,,,,,,
11854.35,6.52E-05,,,,,,,,,,,,
11854.4,6.29E-05,,,,,,,,,,,,
11854.45,4.81E-05,,,,,,,,,,,,
11854.5,2.51E-05,,,,,,,,,,,,
11854.55,4.44E-05,,,,,,,,,,,,
11854.6,3.30E-05,,,,,,,,,,,,
11854.65,3.54E-05,,,,,,,,,,,,
11854.7,7.31E-05,,,,,,,,,,,,
11854.75,8.02E-05,,,,,,,,,,,,
11854.75,2.16E-05,,,,,,,,,,,,
11854.8,3.50E-05,,,,,,,,,,,,
11854.85,5.66E-05,,,,,,,,,,,,
11854.9,4.30E-05,,,,,,,,,,,,
11854.95,1.45E-05,,,,,,,,,,,,
11855,2.45E-05,,,,,,,,,,,,
11855.05,4.55E-05,,,,,,,,,,,,
11855.1,6.56E-05,,,,,,,,,,,,
11855.15,6.79E-05,,,,,,,,,,,,
11855.2,4.14E-05,,,,,,,,,,,,
11855.25,7.18E-06,,,,,,,,,,,,
11855.25,2.96E-05,,,,,,,,,,,,
11855.3,6.32E-05,,,,,,,,,,,,
11855.35,8.37E-05,,,,,,,,,,,,
11855.4,8.91E-05,,,,,,,,,,,,
11855.45,7.68E-05,,,,,,,,,,,,
11855.5,4.05E-05,,,,,,,,,,,,
11855.55,3.18E-05,,,,,,,,,,,,
11855.6,6.21E-05,,,,,,,,,,,,
11855.65,8.07E-05,,,,,,,,,,,,
11855.7,8.18E-05,,,,,,,,,,,,
11855.75,0.000111169,,,,,,,,,,,,
11855.75,3.91E-05,,,,,,,,,,,,
11855.8,2.26E-05,,,,,,,,,,,,
11855.85,3.73E-05,,,,,,,,,,,,
11855.9,4.27E-05,,,,,,,,,,,,
11855.95,2.64E-05,,,,,,,,,,,,
11856,8.51E-06,,,,,,,,,,,,
11856.05,9.25E-06,,,,,,,,,,,,
11856.1,2.86E-05,,,,,,,,,,,,
11856.15,5.25E-05,,,,,,,,,,,,
11856.2,6.52E-05,,,,,,,,,,,,
11856.25,4.57E-05,,,,,,,,,,,,
11856.25,3.08E-05,,,,,,,,,,,,
11856.3,5.01E-05,,,,,,,,,,,,
11856.35,5.46E-05,,,,,,,,,,,,
11856.4,4.18E-05,,,,,,,,,,,,
11856.45,2.69E-05,,,,,,,,,,,,
11856.5,1.55E-05,,,,,,,,,,,,
11856.55,1.35E-05,,,,,,,,,,,,
11856.6,1.53E-05,,,,,,,,,,,,
11856.65,2.30E-05,,,,,,,,,,,,
11856.7,3.38E-05,,,,,,,,,,,,
11856.75,7.47E-05,,,,,,,,,,,,
11856.75,2.77E-05,,,,,,,,,,,,
11856.8,2.75E-05,,,,,,,,,,,,
11856.85,3.35E-05,,,,,,,,,,,,
11856.9,8.75E-05,,,,,,,,,,,,
11856.95,0.000138472,,,,,,,,,,,,
11857,0.000136568,,,,,,,,,,,,
11857.05,0.000126697,,,,,,,,,,,,
11857.1,0.000106616,,,,,,,,,,,,
11857.15,6.48E-05,,,,,,,,,,,,
11857.2,4.23E-05,,,,,,,,,,,,
11857.25,3.41E-05,,,,,,,,,,,,
11857.25,2.27E-05,,,,,,,,,,,,
11857.3,3.70E-05,,,,,,,,,,,,
11857.35,1.80E-05,,,,,,,,,,,,
11857.4,2.99E-05,,,,,,,,,,,,
11857.45,5.03E-05,,,,,,,,,,,,
11857.5,7.82E-05,,,,,,,,,,,,
11857.55,7.43E-05,,,,,,,,,,,,
11857.6,5.99E-05,,,,,,,,,,,,
11857.65,9.50E-05,,,,,,,,,,,,
11857.7,9.37E-05,,,,,,,,,,,,
11857.75,6.95E-05,,,,,,,,,,,,
11857.75,4.10E-05,,,,,,,,,,,,
11857.8,8.68E-06,,,,,,,,,,,,
11857.85,9.07E-06,,,,,,,,,,,,
11857.9,2.53E-05,,,,,,,,,,,,
11857.95,4.71E-05,,,,,,,,,,,,
11858,5.80E-05,,,,,,,,,,,,
11858.05,5.06E-05,,,,,,,,,,,,
11858.1,4.56E-05,,,,,,,,,,,,
11858.15,5.55E-05,,,,,,,,,,,,
11858.2,8.11E-05,,,,,,,,,,,,
11858.25,0.000111638,,,,,,,,,,,,
11858.25,2.13E-05,,,,,,,,,,,,
11858.3,1.47E-05,,,,,,,,,,,,
11858.35,4.38E-05,,,,,,,,,,,,
11858.4,5.78E-05,,,,,,,,,,,,
11858.45,8.77E-05,,,,,,,,,,,,
11858.5,8.89E-05,,,,,,,,,,,,
11858.55,5.25E-05,,,,,,,,,,,,
11858.6,2.64E-05,,,,,,,,,,,,
11858.65,5.32E-05,,,,,,,,,,,,
11858.7,7.83E-05,,,,,,,,,,,,
11858.75,0.000104796,,,,,,,,,,,,
11858.75,7.12E-05,,,,,,,,,,,,
11858.8,4.32E-05,,,,,,,,,,,,
11858.85,7.98E-05,,,,,,,,,,,,
11858.9,4.91E-05,,,,,,,,,,,,
11858.95,2.62E-05,,,,,,,,,,,,
11859,7.54E-05,,,,,,,,,,,,
11859.05,6.80E-05,,,,,,,,,,,,
11859.1,3.92E-05,,,,,,,,,,,,
11859.15,4.52E-05,,,,,,,,,,,,
11859.2,4.10E-05,,,,,,,,,,,,
11859.25,2.47E-05,,,,,,,,,,,,
11859.25,7.50E-06,,,,,,,,,,,,
11859.3,3.15E-05,,,,,,,,,,,,
11859.35,6.47E-05,,,,,,,,,,,,
11859.4,5.40E-05,,,,,,,,,,,,
11859.45,1.92E-05,,,,,,,,,,,,
11859.5,3.33E-05,,,,,,,,,,,,
11859.55,1.15E-05,,,,,,,,,,,,
11859.6,3.31E-05,,,,,,,,,,,,
11859.65,6.55E-05,,,,,,,,,,,,
11859.7,9.24E-05,,,,,,,,,,,,
11859.75,0.000102015,,,,,,,,,,,,
11859.75,0.000101107,,,,,,,,,,,,
11859.8,8.56E-05,,,,,,,,,,,,
11859.85,8.98E-05,,,,,,,,,,,,
11859.9,0.000121167,,,,,,,,,,,,
11859.95,0.000107882,,,,,,,,,,,,
11860,5.52E-05,,,,,,,,,,,,
11860.05,3.97E-05,,,,,,,,,,,,
11860.1,4.71E-05,,,,,,,,,,,,
11860.15,2.38E-05,,,,,,,,,,,,
11860.2,2.25E-05,,,,,,,,,,,,
11860.25,3.77E-05,,,,,,,,,,,,
11860.25,9.67E-05,,,,,,,,,,,,
11860.3,8.34E-05,,,,,,,,,,,,
11860.35,6.94E-05,,,,,,,,,,,,
11860.4,3.72E-05,,,,,,,,,,,,
11860.45,6.12E-05,,,,,,,,,,,,
11860.5,8.27E-05,,,,,,,,,,,,
11860.55,5.30E-05,,,,,,,,,,,,
11860.6,3.38E-05,,,,,,,,,,,,
11860.65,6.84E-05,,,,,,,,,,,,
11860.7,9.80E-05,,,,,,,,,,,,
11860.75,6.79E-05,,,,,,,,,,,,
11860.75,5.26E-05,,,,,,,,,,,,
11860.8,1.89E-05,,,,,,,,,,,,
11860.85,4.31E-05,,,,,,,,,,,,
11860.9,6.03E-05,,,,,,,,,,,,
11860.95,4.36E-05,,,,,,,,,,,,
11861,2.47E-05,,,,,,,,,,,,
11861.05,3.50E-05,,,,,,,,,,,,
11861.1,4.90E-05,,,,,,,,,,,,
11861.15,3.56E-05,,,,,,,,,,,,
11861.2,6.45E-05,,,,,,,,,,,,
11861.25,0.000103578,,,,,,,,,,,,
11861.25,9.40E-05,,,,,,,,,,,,
11861.3,8.89E-05,,,,,,,,,,,,
11861.35,7.16E-05,,,,,,,,,,,,
11861.4,6.26E-05,,,,,,,,,,,,
11861.45,8.87E-05,,,,,,,,,,,,
11861.5,0.000107265,,,,,,,,,,,,
11861.55,8.03E-05,,,,,,,,,,,,
11861.6,4.58E-05,,,,,,,,,,,,
11861.65,6.15E-05,,,,,,,,,,,,
11861.7,6.07E-05,,,,,,,,,,,,
11861.75,8.58E-05,,,,,,,,,,,,
11861.75,1.29E-05,,,,,,,,,,,,
11861.8,6.26E-06,,,,,,,,,,,,
11861.85,2.19E-05,,,,,,,,,,,,
11861.9,4.09E-05,,,,,,,,,,,,
11861.95,6.77E-05,,,,,,,,,,,,
11862,7.12E-05,,,,,,,,,,,,
11862.05,2.86E-05,,,,,,,,,,,,
11862.1,2.86E-05,,,,,,,,,,,,
11862.15,3.87E-05,,,,,,,,,,,,
11862.2,1.23E-05,,,,,,,,,,,,
11862.25,4.88E-05,,,,,,,,,,,,
11862.25,3.34E-05,,,,,,,,,,,,
11862.3,1.89E-05,,,,,,,,,,,,
11862.35,1.90E-05,,,,,,,,,,,,
11862.4,5.58E-05,,,,,,,,,,,,
11862.45,5.28E-05,,,,,,,,,,,,
11862.5,2.57E-05,,,,,,,,,,,,
11862.55,1.64E-05,,,,,,,,,,,,
11862.6,3.93E-05,,,,,,,,,,,,
11862.65,4.59E-05,,,,,,,,,,,,
11862.7,1.66E-05,,,,,,,,,,,,
11862.75,1.74E-05,,,,,,,,,,,,
11862.75,1.63E-05,,,,,,,,,,,,
11862.8,6.30E-05,,,,,,,,,,,,
11862.85,8.74E-05,,,,,,,,,,,,
11862.9,9.33E-05,,,,,,,,,,,,
11862.95,7.76E-05,,,,,,,,,,,,
11863,3.69E-05,,,,,,,,,,,,
11863.05,2.58E-05,,,,,,,,,,,,
11863.1,6.74E-05,,,,,,,,,,,,
11863.15,7.66E-05,,,,,,,,,,,,
11863.2,5.92E-05,,,,,,,,,,,,
11863.25,5.12E-05,,,,,,,,,,,,
11863.25,7.39E-05,,,,,,,,,,,,
11863.3,9.71E-05,,,,,,,,,,,,
11863.35,0.000104328,,,,,,,,,,,,
11863.4,0.00013236,,,,,,,,,,,,
11863.45,0.000113118,,,,,,,,,,,,
11863.5,4.05E-05,,,,,,,,,,,,
11863.55,4.08E-05,,,,,,,,,,,,
11863.6,1.20E-05,,,,,,,,,,,,
11863.65,4.43E-05,,,,,,,,,,,,
11863.7,6.67E-05,,,,,,,,,,,,
11863.75,7.18E-05,,,,,,,,,,,,
11863.75,6.80E-05,,,,,,,,,,,,
11863.8,0.00011538,,,,,,,,,,,,
11863.85,0.000124654,,,,,,,,,,,,
11863.9,0.000109636,,,,,,,,,,,,
11863.95,8.43E-05,,,,,,,,,,,,
11864,7.06E-05,,,,,,,,,,,,
11864.05,5.79E-05,,,,,,,,,,,,
11864.1,2.02E-05,,,,,,,,,,,,
11864.15,2.61E-05,,,,,,,,,,,,
11864.2,5.35E-05,,,,,,,,,,,,
11864.25,7.20E-05,,,,,,,,,,,,
11864.25,4.05E-05,,,,,,,,,,,,
11864.3,5.98E-05,,,,,,,,,,,,
11864.35,3.22E-05,,,,,,,,,,,,
11864.4,5.71E-05,,,,,,,,,,,,
11864.45,0.000100502,,,,,,,,,,,,
11864.5,7.59E-05,,,,,,,,,,,,
11864.55,2.66E-05,,,,,,,,,,,,
11864.6,2.60E-05,,,,,,,,,,,,
11864.65,2.25E-05,,,,,,,,,,,,
11864.7,4.22E-05,,,,,,,,,,,,
11864.75,6.92E-05,,,,,,,,,,,,
11864.75,8.00E-05,,,,,,,,,,,,
11864.8,7.77E-05,,,,,,,,,,,,
11864.85,8.38E-05,,,,,,,,,,,,
11864.9,6.74E-05,,,,,,,,,,,,
11864.95,2.57E-05,,,,,,,,,,,,
11865,4.56E-05,,,,,,,,,,,,
11865.05,6.35E-05,,,,,,,,,,,,
11865.1,6.61E-05,,,,,,,,,,,,
11865.15,6.11E-05,,,,,,,,,,,,
11865.2,5.54E-05,,,,,,,,,,,,
11865.25,3.45E-05,,,,,,,,,,,,
11865.25,1.17E-05,,,,,,,,,,,,
11865.3,5.14E-05,,,,,,,,,,,,
11865.35,6.11E-05,,,,,,,,,,,,
11865.4,3.21E-05,,,,,,,,,,,,
11865.45,3.32E-05,,,,,,,,,,,,
11865.5,7.11E-05,,,,,,,,,,,,
11865.55,9.35E-05,,,,,,,,,,,,
11865.6,9.93E-05,,,,,,,,,,,,
11865.65,0.000119447,,,,,,,,,,,,
11865.7,0.000116175,,,,,,,,,,,,
11865.75,0.000104711,,,,,,,,,,,,
11865.75,1.20E-05,,,,,,,,,,,,
11865.8,7.62E-06,,,,,,,,,,,,
11865.85,1.56E-05,,,,,,,,,,,,
11865.9,2.35E-05,,,,,,,,,,,,
11865.95,1.31E-05,,,,,,,,,,,,
11866,2.92E-05,,,,,,,,,,,,
11866.05,7.27E-05,,,,,,,,,,,,
11866.1,8.00E-05,,,,,,,,,,,,
11866.15,7.30E-05,,,,,,,,,,,,
11866.2,7.25E-05,,,,,,,,,,,,
11866.25,5.58E-05,,,,,,,,,,,,
11866.25,0.000403524,,,,,,,,,,,,
11866.3,0.000231389,,,,,,,,,,,,
11866.35,0.001039779,,,,,,,,,,,,
11866.4,0.002258438,,,,,,,,,,,,
11866.45,0.002766217,,,,,,,,,,,,
11866.5,0.005954841,,,,,,,,,,,,
11866.55,0.067465879,,,,,,,,,,,,
11866.6,0.215468794,,,,,,,,,,,,
11866.65,0.290166587,,,,,,,,,,,,
11866.7,0.195695698,,,,,,,,,,,,
11866.75,0.051576748,,,,,,,,,,,,
11866.75,0.006574507,,,,,,,,,,,,
11866.8,0.000605126,,,,,,,,,,,,
11866.85,0.00036759,,,,,,,,,,,,
11866.9,3.12E-05,,,,,,,,,,,,
11866.95,0.00010913,,,,,,,,,,,,
11867,7.26E-05,,,,,,,,,,,,
11867.05,7.70E-05,,,,,,,,,,,,
11867.1,1.16E-05,,,,,,,,,,,,
11867.15,4.85E-05,,,,,,,,,,,,
11867.2,3.79E-05,,,,,,,,,,,,
11867.25,2.38E-05,,,,,,,,,,,,
11867.25,2.35E-05,,,,,,,,,,,,
11867.3,3.17E-05,,,,,,,,,,,,
11867.35,4.79E-05,,,,,,,,,,,,
11867.4,3.22E-05,,,,,,,,,,,,
11867.45,5.49E-05,,,,,,,,,,,,
11867.5,6.98E-05,,,,,,,,,,,,
11867.55,4.44E-05,,,,,,,,,,,,
11867.6,3.18E-05,,,,,,,,,,,,
11867.65,9.72E-05,,,,,,,,,,,,
11867.7,0.000123094,,,,,,,,,,,,
11867.75,0.000131147,,,,,,,,,,,,
11867.75,6.30E-05,,,,,,,,,,,,
11867.8,5.21E-06,,,,,,,,,,,,
11867.85,4.91E-05,,,,,,,,,,,,
11867.9,7.72E-05,,,,,,,,,,,,
11867.95,7.76E-05,,,,,,,,,,,,
11868,5.84E-05,,,,,,,,,,,,
11868.05,3.16E-05,,,,,,,,,,,,
11868.1,2.40E-05,,,,,,,,,,,,
11868.15,3.47E-05,,,,,,,,,,,,
11868.2,6.56E-05,,,,,,,,,,,,
11868.25,8.56E-05,,,,,,,,,,,,
11868.25,4.94E-05,,,,,,,,,,,,
11868.3,9.95E-05,,,,,,,,,,,,
11868.35,6.97E-05,,,,,,,,,,,,
11868.4,8.16E-05,,,,,,,,,,,,
11868.45,0.000102246,,,,,,,,,,,,
11868.5,6.00E-05,,,,,,,,,,,,
11868.55,6.39E-05,,,,,,,,,,,,
11868.6,8.43E-05,,,,,,,,,,,,
11868.65,4.59E-05,,,,,,,,,,,,
11868.7,2.21E-05,,,,,,,,,,,,
11868.75,6.65E-05,,,,,,,,,,,,
11868.75,1.15E-05,,,,,,,,,,,,
11868.8,1.28E-05,,,,,,,,,,,,
11868.85,1.71E-05,,,,,,,,,,,,
11868.9,8.54E-06,,,,,,,,,,,,
11868.95,7.43E-06,,,,,,,,,,,,
11869,3.66E-05,,,,,,,,,,,,
11869.05,7.73E-05,,,,,,,,,,,,
11869.1,7.67E-05,,,,,,,,,,,,
11869.15,1.69E-05,,,,,,,,,,,,
11869.2,5.20E-05,,,,,,,,,,,,
11869.25,6.50E-05,,,,,,,,,,,,
11869.25,3.70E-05,,,,,,,,,,,,
11869.3,5.56E-05,,,,,,,,,,,,
11869.35,2.29E-05,,,,,,,,,,,,
11869.4,3.88E-05,,,,,,,,,,,,
11869.45,6.14E-05,,,,,,,,,,,,
11869.5,5.44E-05,,,,,,,,,,,,
11869.55,7.74E-05,,,,,,,,,,,,
11869.6,0.000106195,,,,,,,,,,,,
11869.65,6.42E-05,,,,,,,,,,,,
11869.7,3.24E-05,,,,,,,,,,,,
11869.75,9.48E-05,,,,,,,,,,,,
11869.75,7.34E-05,,,,,,,,,,,,
11869.8,5.00E-05,,,,,,,,,,,,
11869.85,2.12E-05,,,,,,,,,,,,
11869.9,4.20E-05,,,,,,,,,,,,
11869.95,5.63E-05,,,,,,,,,,,,
11870,4.99E-05,,,,,,,,,,,,
11870.05,5.56E-05,,,,,,,,,,,,
11870.1,7.26E-05,,,,,,,,,,,,
11870.15,4.15E-05,,,,,,,,,,,,
11870.2,5.92E-05,,,,,,,,,,,,
11870.25,8.46E-05,,,,,,,,,,,,
11870.25,3.69E-05,,,,,,,,,,,,
11870.3,5.31E-05,,,,,,,,,,,,
11870.35,3.81E-05,,,,,,,,,,,,
11870.4,2.17E-05,,,,,,,,,,,,
11870.45,2.95E-05,,,,,,,,,,,,
11870.5,4.82E-05,,,,,,,,,,,,
11870.55,7.51E-05,,,,,,,,,,,,
11870.6,0.000112536,,,,,,,,,,,,
11870.65,0.000131122,,,,,,,,,,,,
11870.7,9.11E-05,,,,,,,,,,,,
11870.75,9.46E-05,,,,,,,,,,,,
11870.75,5.73E-05,,,,,,,,,,,,
11870.8,3.93E-05,,,,,,,,,,,,
11870.85,2.56E-06,,,,,,,,,,,,
11870.9,5.28E-05,,,,,,,,,,,,
11870.95,6.61E-05,,,,,,,,,,,,
11871,3.30E-05,,,,,,,,,,,,
11871.05,7.63E-06,,,,,,,,,,,,
11871.1,4.77E-05,,,,,,,,,,,,
11871.15,6.86E-05,,,,,,,,,,,,
11871.2,7.35E-05,,,,,,,,,,,,
11871.25,7.73E-05,,,,,,,,,,,,
11871.25,4.13E-05,,,,,,,,,,,,
11871.3,5.23E-05,,,,,,,,,,,,
11871.35,3.20E-05,,,,,,,,,,,,
11871.4,5.56E-05,,,,,,,,,,,,
11871.45,0.000128559,,,,,,,,,,,,
11871.5,0.000154097,,,,,,,,,,,,
11871.55,0.000136145,,,,,,,,,,,,
11871.6,0.000103806,,,,,,,,,,,,
11871.65,6.16E-05,,,,,,,,,,,,
11871.7,2.97E-05,,,,,,,,,,,,
11871.75,3.47E-05,,,,,,,,,,,,
11871.75,3.60E-05,,,,,,,,,,,,
11871.8,3.46E-05,,,,,,,,,,,,
11871.85,3.47E-05,,,,,,,,,,,,
11871.9,0.000124633,,,,,,,,,,,,
11871.95,0.000170086,,,,,,,,,,,,
11872,0.000158182,,,,,,,,,,,,
11872.05,0.00015059,,,,,,,,,,,,
11872.1,0.000147925,,,,,,,,,,,,
11872.15,0.000112948,,,,,,,,,,,,
11872.2,7.47E-05,,,,,,,,,,,,
11872.25,7.32E-05,,,,,,,,,,,,
11872.25,0.000106313,,,,,,,,,,,,
11872.3,9.64E-05,,,,,,,,,,,,
11872.35,5.07E-05,,,,,,,,,,,,
11872.4,4.28E-05,,,,,,,,,,,,
11872.45,1.83E-05,,,,,,,,,,,,
11872.5,1.42E-05,,,,,,,,,,,,
11872.55,3.48E-05,,,,,,,,,,,,
11872.6,7.35E-05,,,,,,,,,,,,
11872.65,0.000105856,,,,,,,,,,,,
11872.7,0.00013436,,,,,,,,,,,,
11872.75,0.000104646,,,,,,,,,,,,
11872.75,2.26E-05,,,,,,,,,,,,
11872.8,9.25E-05,,,,,,,,,,,,
11872.85,8.73E-05,,,,,,,,,,,,
11872.9,4.57E-05,,,,,,,,,,,,
11872.95,2.77E-05,,,,,,,,,,,,
11873,4.83E-05,,,,,,,,,,,,
11873.05,5.40E-05,,,,,,,,,,,,
11873.1,2.86E-05,,,,,,,,,,,,
11873.15,1.80E-05,,,,,,,,,,,,
11873.2,3.96E-05,,,,,,,,,,,,
11873.25,7.26E-05,,,,,,,,,,,,
11873.25,3.03E-05,,,,,,,,,,,,
11873.3,3.30E-05,,,,,,,,,,,,
11873.35,4.27E-05,,,,,,,,,,,,
11873.4,5.25E-05,,,,,,,,,,,,
11873.45,4.02E-05,,,,,,,,,,,,
11873.5,3.56E-05,,,,,,,,,,,,
11873.55,4.55E-05,,,,,,,,,,,,
11873.6,7.63E-05,,,,,,,,,,,,
11873.65,8.99E-05,,,,,,,,,,,,
11873.7,6.11E-05,,,,,,,,,,,,
11873.75,3.12E-05,,,,,,,,,,,,
11873.75,7.23E-05,,,,,,,,,,,,
11873.8,4.69E-05,,,,,,,,,,,,
11873.85,2.68E-05,,,,,,,,,,,,
11873.9,4.24E-05,,,,,,,,,,,,
11873.95,7.34E-05,,,,,,,,,,,,
11874,8.79E-05,,,,,,,,,,,,
11874.05,0.000127475,,,,,,,,,,,,
11874.1,0.000180768,,,,,,,,,,,,
11874.15,0.000171721,,,,,,,,,,,,
11874.2,9.54E-05,,,,,,,,,,,,
11874.25,7.26E-05,,,,,,,,,,,,
11874.25,4.81E-05,,,,,,,,,,,,
11874.3,3.95E-05,,,,,,,,,,,,
11874.35,5.50E-05,,,,,,,,,,,,
11874.4,9.92E-05,,,,,,,,,,,,
11874.45,0.000122217,,,,,,,,,,,,
11874.5,0.000103934,,,,,,,,,,,,
11874.55,4.37E-05,,,,,,,,,,,,
11874.6,4.94E-05,,,,,,,,,,,,
11874.65,6.04E-05,,,,,,,,,,,,
11874.7,3.78E-05,,,,,,,,,,,,
11874.75,3.58E-05,,,,,,,,,,,,
11874.75,9.48E-05,,,,,,,,,,,,
11874.8,4.65E-05,,,,,,,,,,,,
11874.85,6.99E-05,,,,,,,,,,,,
11874.9,0.000110936,,,,,,,,,,,,
11874.95,7.02E-05,,,,,,,,,,,,
11875,2.28E-05,,,,,,,,,,,,
11875.05,1.24E-05,,,,,,,,,,,,
11875.1,7.67E-05,,,,,,,,,,,,
11875.15,0.000111874,,,,,,,,,,,,
11875.2,7.60E-05,,,,,,,,,,,,
11875.25,4.97E-05,,,,,,,,,,,,
11875.25,3.68E-05,,,,,,,,,,,,
